artist_id,Name,Type,Popularity,Genres,Followers
6gvh8pQI316iafbHiT7B3y,Daniela Romo,artist,55,"latin pop, ranchera",1177362
63wjoROpeh5f11Qm93UiJ1,Keri Hilson,artist,65,"dance pop, hip pop, r&b, urban contemporary",1964544
3BVkDHWRvLJEyKdvhLbjsq,W.A.S.P.,artist,50,"glam metal, hard rock, metal, speed metal, thrash metal",938693
7MyUjj79oHy7I8RocrtzZ2,Banda Machos,artist,61,"banda, banda jalisciense, musica mexicana, tecnobanda",1755065
1hXjTjJzZTXDZ75AclOo6N,Sammy Hagar,artist,48,"album rock, classic rock, glam metal, hard rock, heartland rock, rock",940966
3wury2nd8idV4GecUg5xze,Primal Scream,artist,48,"alternative rock, britpop, dance rock, scottish indie",502435
7uhvDINTTiD0XBrP9fquN1,The Hooters,artist,45,philly indie,93335
2WjvvwAX0mdWwq3aFuUdtc,Rebelution,artist,58,reggae rock,831874
0MponVSpW81oLvJZ53vYZH,The Marvelettes,artist,46,"classic girl group, classic soul, motown, soul, southern soul",347761
5VQCk9RiLwri99OgOT34kq,Vilma Palma e Vampiros,artist,59,"argentine rock, latin alternative, latin pop, latin rock, rock en espanol",1654866
388Y4nUQbYSyonhNlBEypT,Joe Ely,artist,28,"classic texas country, heartland rock, outlaw country",34979
6nzxy2wXs6tLgzEtqOkEi2,Monica,artist,59,"contemporary r&b, hip pop, r&b, urban contemporary",2546273
2fJ2vi4PUSxyvYaeq0FTbE,Change,artist,39,"disco, funk, minneapolis sound, post-disco",116916
6GpuL6WNTOVhmMl6lZbiKS,The Floaters,artist,35,classic soul,31710
5aj3LEYRbuaabjjHkj5oE1,Death In Vegas,artist,38,"big beat, electronica, techno, trip hop",143228
0zOcE3mg9nS6l3yxt1Y0bK,The Fray,artist,67,"neo mellow, piano rock, pop, pop rock",3978640
4UPcJIhr5K5fPsm4itqT7E,After 7,artist,43,"contemporary r&b, new jack swing",598097
1KsASRNugxU85T0u6zSg32,Tori Amos,artist,51,"dark pop, ectofolk, lilith, melancholia, new wave pop, permanent wave, piano rock, singer-songwriter",787924
6KOqPxwfNAmZPkiCnDE9yT,Joe Jackson,artist,48,"mellow gold, new romantic, new wave, new wave pop, permanent wave, singer-songwriter, sophisti-pop",394650
4LsQE9hwiCyFmUUkKWYnKp,Dana Dane,artist,19,old school hip hop,99048
4TKTii6gnOnUXQHyuo9JaD,Sheryl Crow,artist,63,"lilith, new wave pop, permanent wave, pop rock, singer-songwriter",1154929
2v7Q2VJ6Xo1rwwhfJ6piQw,Bob Rivers,artist,18,"comic, parody",10768
4kmoIUly5v8RsaKDhevAjT,Terry Stafford,artist,25,"classic oklahoma country, deep adult standards",7123
5IFCkqu9J6xdWeYMk5I889,Gloria Estefan,artist,59,"new wave pop, soft rock",774221
2NPduAUeLVsfIauhRwuft1,Nightwish,artist,62,"fantasy metal, finnish metal, finnish power metal, gothic metal, gothic symphonic metal, opera metal, power metal, symphonic metal",2140165
3ExrAwcOqgGjt9kFRwdM76,Roger McGuinn,artist,35,"country rock, folk, folk rock, roots rock, singer-songwriter",48712
6IE6z7DcZIT4Ml3Fh5Ivch,Selena,artist,68,"mexican pop, tejano",3701213
1n65zfwYIj5kKEtNgxUlWb,Siouxsie and the Banshees,artist,55,"alternative rock, dream pop, new romantic, new wave, post-punk, punk, uk post-punk",1092434
0IF46mUS8NXjgHabxk2MCM,Kelis,artist,60,"dance pop, hip pop, neo soul, urban contemporary",608659
77zwstbi3x1IxnbDFg6uns,Wishbone Ash,artist,38,"blues rock, british blues, progressive rock, symphonic rock",207379
3rxIQc9kWT6Ueg4BhnOwRK,Quincy Jones,artist,52,soul jazz,336142
5GUVj2b1lJ4DolQyHlzyaO,Blind Faith,artist,43,"blues, blues rock, classic rock, country rock, electric blues, folk rock, heartland rock, mellow gold, roots rock, singer-songwriter, southern rock, supergroup, symphonic rock",404622
3JaAGmSTpJK35DqWrDUzBz,Sweet,artist,52,"album rock, glam rock, hard rock",455680
2O0Hw1WSMbskB5tD9aWah3,The Stylistics,artist,51,"classic soul, disco, funk, motown, philly soul, quiet storm, soul",846744
2etWSM1cPeITq5E2bEK8PW,Silk,artist,45,"contemporary r&b, new jack swing, r&b",1015301
1xUhNgw4eJDZfvumIpcz1B,Children Of Bodom,artist,52,"finnish death metal, finnish melodeath, groove metal, melodic death metal, metal, power metal, speed metal",705469
4STHEaNw4mPZ2tzheohgXB,Paul McCartney,artist,68,"classic rock, mellow gold, rock, soft rock",4722180
3Y3xIwWyq5wnNHPp5gPjOW,Kenny Loggins,artist,63,"album rock, classic rock, heartland rock, mellow gold, new wave pop, singer-songwriter, soft rock, yacht rock",1073684
3kvy8do7n0qVqvlNFS4yOF,Jerry Reed,artist,51,"classic country pop, country, country rock",414517
6TqQLejnHXMGr7KcegxUND,The Miracles,artist,45,"classic soul, disco, motown, quiet storm, rhythm and blues, soul, southern soul",396478
1q18ngxrhXlHasoNpc2dt7,Paquita La Del Barrio,artist,50,"mariachi, ranchera",662526
4qLV9FR6ZVLS6W8drD78hM,Marcia Griffiths,artist,42,"dub, lovers rock, reggae, rocksteady, roots reggae",64443
32rtQaUBGDTxYH3rMWKNvH,Cowboy Mouth,artist,26,alternative roots rock,15216
6vWDO969PvNqNYHIOW5v0m,Beyoncé,artist,87,"pop, r&b",37284642
6eoJpTIlcuxJNjV5fDzDJH,Live,artist,58,"grunge, pop rock, post-grunge",784457
01hRNr3yF5bYnPq4wZ88iI,Tommy James & The Shondells,artist,51,"bubblegum pop, classic garage rock, classic rock, country rock, folk rock, mellow gold, merseybeat, psychedelic rock, rock-and-roll",332417
3HJIB8sYPyxrFGuwvKXSLR,TV On The Radio,artist,52,"alternative dance, alternative rock, brooklyn indie, chamber pop, indie rock, indietronica, modern rock, neo-synthpop",611876
3TNt4aUIxgfy9aoaft5Jj2,Yeah Yeah Yeahs,artist,61,"alternative dance, alternative rock, art pop, dance-punk, garage rock, indie rock, modern rock, neo-synthpop, new rave",1291137
1SX44N5qjWuFcCK8WTO0c6,Pam Tillis,artist,46,"country, country dawn, country road",415079
3rhO3rDk432VyAwyZnkECs,La Mafia,artist,57,"banda, grupera, musica mexicana, norteno, ranchera, tejano",916538
3UvcmAOZt64oKpP95f6MMM,Big Star,artist,41,"alternative rock, baroque pop, beatlesque, jangle pop, melancholia, power pop",154954
1GAS0rb4L8VTPvizAx2O9J,Atmosphere,artist,52,"alternative hip hop, conscious hip hop, minnesota hip hop",663064
29WzbAQtDnBJF09es0uddn,Corinne Bailey Rae,artist,61,"british soul, neo soul, pop soul, soul",778975
3JDIAtVrJdQ7GFOX26LYpv,Accept,artist,54,"german heavy metal, german metal, glam metal, hard rock, metal, power metal, speed metal, thrash metal",926409
5pKCCKE2ajJHZ9KAiaK11H,Rihanna,artist,87,"barbadian pop, pop, urban contemporary",59687773
5oYHL2SijkMY52gKIhYJNb,Elefante,artist,64,"latin alternative, latin arena pop, latin pop, mexican pop, mexican rock, rock en espanol",2065421
0a1gHP0HAqALbEyxaD5Ngn,Rascal Flatts,artist,65,"contemporary country, country, country road",3533584
55LyOQNIa9J8wX6y6eJfc0,Aswad,artist,40,"reggae, roots reggae, uk reggae",176081
0q32a3GRCjDxS4EIrC7YVY,The Sword,artist,44,"austin metal, sludge metal, stoner metal, stoner rock",221065
0NnCgUxhtWt1yBtpDyvFQf,Black Sheep,artist,39,"east coast hip hop, queens hip hop",228671
0cc6vw3VN8YlIcvr1v7tBL,Mötley Crüe,artist,68,"album rock, alternative metal, glam metal, hard rock, metal, rock, sleaze rock",5086106
1G0Xwj8mza6b03iYkVdzDP,The Sugarcubes,artist,37,"alternative rock, dream pop, icelandic pop, icelandic post-punk",210693
7FsRH5bw8iWpSbMX1G7xf1,Joan Sebastian,artist,74,"banda, grupera, musica mexicana, norteno, ranchera",9774787
60uh2KYYSCqAgJNxcU4DA0,Hombres G,artist,68,"latin alternative, latin pop, mexican pop, rock en espanol, spanish rock",4216913
2zMQOJ4Cyl4BYbw6WqaO3h,L7,artist,43,"alternative rock, grunge, punk, riot grrrl",318503
0a0l3QVhfMwQNAO4wPAmP9,Sounds Of Blackness,artist,36,,41601
0Zy4ncr8h1jd7Nzr9946fD,Killing Joke,artist,44,"gothic rock, industrial rock, new wave, post-punk, punk, uk post-punk",329648
6ysQi6NI88X627t2srsWz6,Mott The Hoople,artist,42,"glam rock, protopunk",221177
4dBOV77d0Fy9KcTZkieXcu,Whodini,artist,36,"east coast hip hop, old school hip hop",258100
2taCySpDIEEa2mvo2k7xkH,Gino Paoli,artist,46,"canzone d'autore, canzone genovese, classic italian pop, italian adult pop",184976
1WRM9i067hd2ujxxi8FI3m,Steppenwolf,artist,58,"acid rock, album rock, blues rock, classic canadian rock, classic rock, hard rock, proto-metal, rock, singer-songwriter, soft rock",1576503
0aqrM7Fo3Ml66Kc5JAzmjt,Deana Carter,artist,50,"country, country dawn, country road",521342
2MGT7CYlixSPxAnnkhLpaA,Next,artist,52,"boy band, contemporary r&b, minneapolis sound, new jack swing, r&b, urban contemporary",1176801
4pQN0GB0fNEEOfQCaWotsY,Helloween,artist,53,"german metal, german power metal, hard rock, metal, old school thrash, power metal, speed metal, symphonic metal, thrash metal",1214869
4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,artist,77,"electro, filter house, rock",9826844
5li5GfWFVl73vu7r2bGitu,The Promise Ring,artist,29,"emo, emo punk, midwest emo, milwaukee indie",55038
3YcBF2ttyueytpXtEzn1Za,Incubus,artist,67,"alternative metal, alternative rock, funk metal, funk rock, nu metal, post-grunge, rock",3213487
1xU878Z1QtBldR7ru9owdU,Phoenix,artist,61,"alternative dance, indie rock, modern rock, neo-synthpop, new rave, rock independant francais, shimmer pop",1845904
1nJvji2KIlWSseXRSlNYsC,The Velvet Underground,artist,60,"alternative rock, melancholia, permanent wave, protopunk, rock",1910206
05RZIdfz59ZW2FvFuwnmNK,K-Ci & JoJo,artist,56,"contemporary r&b, r&b, urban contemporary",1666453
2Sqr0DXoaYABbjBo9HaMkM,Sara Bareilles,artist,61,"acoustic pop, ectofolk, lilith, neo mellow, pop rock, post-teen pop",1919530
0THUMJMWUd5L8os9K6O4FE,World Party,artist,38,"beatlesque, jangle pop, power pop",48999
424ZDRAZzCKKUXvzvv52ox,Roy Harper,artist,28,"british folk, psychedelic folk",37115
4hzC9WUUy3cFituT71tzB4,Jay-Jay Johanson,artist,42,"swedish electropop, swedish singer-songwriter, trip hop",89901
21ALJSG7U07dShegeJQ2xA,TRUSTcompany,artist,43,"alabama metal, nu metal, post-grunge",143783
5MWBg16f5UYiaSlyVhzlIW,John Cale,artist,42,"art rock, melancholia, singer-songwriter",198777
6h29EZDlc2NTvmCUe4yoXV,Ready For The World,artist,39,"boy band, contemporary r&b, minneapolis sound, new jack swing",345561
5iNvbRVX9W8t1RpD2SHpAO,Tom Lehrer,artist,46,comic,84427
4qnb4cn5aykCACoyuCirGg,The Cyrkle,artist,32,"classic garage rock, sunshine pop",30150
0c08N8UlFjDaup9TNDaWxy,Sonny James,artist,37,nashville sound,51560
56dO9zeHKuU5Gvfc2kxHNw,Chevelle,artist,61,"alternative metal, christian rock, nu metal, post-grunge",1830729
5SMVzTJyKFJ7TUb46DglcH,Parliament,artist,47,"afrofuturism, classic soul, funk, funk rock, p funk, soul",786034
2EExdpjU4SK3xnJHO5paJf,Henry Mancini,artist,53,"adult standards, classic soundtrack, easy listening",203425
5e4Dhzv426EvQe3aDb64jL,Shania Twain,artist,69,"canadian country, canadian pop, contemporary country, country, country dawn",3007160
4wM29TDTr3HI0qFY3KoSFG,Indigo Girls,artist,49,"ectofolk, folk, lilith, singer-songwriter, women's music",349915
7mWCSSOYqm4E9mB7V4ot6S,Miguel Bosé,artist,64,"latin pop, mexican pop",2699728
62olK5zZHSgFUXGDykgBL8,Ace Frehley,artist,42,"glam metal, hard rock",227946
72T7x96EAqN2UWvAgobYfv,Sizzla,artist,51,"dancehall, reggae, reggae fusion",567667
3nnQpaTvKb5jCQabZefACI,Jeff Buckley,artist,62,"melancholia, permanent wave, singer-songwriter",1328305
1F10Dyz1RuRFkgHQ5Es3uZ,Abracadabra,artist,37,musica costarricense,16555
46njgd2Rq9tZc4ZjeQMgbh,Boz Scaggs,artist,53,"classic rock, mellow gold, singer-songwriter, soft rock, yacht rock",795503
2lolQgalUvZDfp5vvVtTYV,Tony Bennett,artist,57,"adult standards, easy listening, lounge, vocal jazz",919961
6BdSOHfQ6kMg0tbAFlXR1z,Nonpoint,artist,50,"alternative metal, industrial metal, latin metal, miami metal, nu metal, rap metal",484011
0E0Yi0mxPBvSIwET5oLlrT,Rare Bird,artist,26,"canterbury scene, progressive rock, symphonic rock",27849
4t52ndk0OkAxtb4vMDLPhe,Daryl Braithwaite,artist,42,"australian pop, australian rock",167636
0Lpr5wXzWLtDWm1SjNbpPb,Todd Rundgren,artist,50,"art rock, country rock, folk rock, mellow gold, philly soul, power pop, singer-songwriter, soft rock, zolo",355803
7CyeXFnOrfC1N6z4naIpgo,The Ronettes,artist,60,"brill building pop, classic girl group, motown, rock-and-roll",294427
0AD4odMWVQ2wUSlgxOB5Rl,Jeff Beck,artist,50,"album rock, blues, blues rock, british blues, classic rock, electric blues, hard rock, instrumental rock, jazz fusion, progressive rock",752703
6IFXsrXBpwbIqtOUOiAa3p,Rick Springfield,artist,57,"album rock, australian rock, classic rock, glam metal, hard rock, heartland rock, mellow gold, new romantic, new wave pop, soft rock, yacht rock",828714
5imRzqxKFbH09H37IrZcMp,Abrasive Wheels,artist,13,uk82,12799
1PCZpxHJz7WAMF8EEq8bfc,The Byrds,artist,52,"album rock, beatlesque, blues rock, classic rock, cosmic american, country rock, folk, folk rock, heartland rock, mellow gold, psychedelic rock, rock, soft rock",990614
36E7oYfz3LLRto6l2WmDcD,Pulp,artist,56,"alternative rock, britpop, permanent wave, sheffield indie",927455
3UqRgrDIQ208yNGiWKRMNt,Napalm Death,artist,42,"birmingham metal, british death metal, british grindcore, death metal, deathgrind, grindcore, groove metal, metal",355952
7ivKiS6TITQYizkbUUahbi,Tiger Army,artist,39,"horror punk, psychobilly, skate punk",148182
2waNUwuthEgcBTFvYo26vo,Ghostland Observatory,artist,35,indietronica,79265
4rAgFKtlTr66ic18YZZyF1,Woody Guthrie,artist,37,"american folk revival, folk, protest folk, singer-songwriter, traditional blues, traditional folk",189760
2OpqcUtj10HHvGG6h9VYC5,George Jones,artist,58,"classic country pop, country, country rock, honky tonk",1192922
6nDLku5uL3ou60kvCGZorh,Bloodhound Gang,artist,58,"alternative metal, comic, funk metal, funk rock, nu metal, rap rock",953617
6O74knDqdv3XaWtkII7Xjp,Boyz II Men,artist,62,"boy band, contemporary r&b, new jack swing, r&b, urban contemporary",2996824
49WlsIvcUYj7Awo93hDKgf,The Walker Brothers,artist,36,british invasion,59266
2QoU3awHVdcHS8LrZEKvSM,Wilco,artist,55,"alternative country, alternative rock, chicago indie, indie rock, roots rock, stomp and holler",745284
6CWTBjOJK75cTE8Xv8u1kj,Feist,artist,55,"art pop, canadian indie, canadian pop, chamber pop, indie pop, indie rock",756763
27vNK840zYq6IfDijHPsv1,Gilberto Santa Rosa,artist,65,"salsa, salsa puertorriquena, tropical",2953978
5WUlDfRSoLAfcVSX1WnrxN,Sia,artist,81,"australian dance, australian pop, pop",27749833
0ybFZ2Ab08V8hueghSXm6E,Opeth,artist,53,"alternative metal, metal, progressive death metal, progressive metal, swedish metal, swedish progressive metal",922899
5SHQUMAmEK5KmuSb0aDvsn,Hole,artist,58,"alternative rock, grunge, riot grrrl",1154883
6rBvjnvdsRxFRSrq1StGOM,Bathory,artist,43,"autonomous black metal, black metal, black thrash, metal, old school thrash, pagan black metal, swedish black metal, swedish metal, thrash metal, viking black metal, viking metal",384910
5ixB75BQR3ADoWQkcHQJTs,Gene Autry,artist,37,"classic oklahoma country, cowboy western, traditional country, yodeling",69037
3kTcyaSYP5fqlqrNUvxiER,Carman,artist,33,"christian alternative rock, christian music, classic praise",73762
7gSjFKpVmDgC2MMsnN8CYq,Jazmine Sullivan,artist,57,"hip pop, neo soul, r&b, urban contemporary",2050163
3gMaNLQm7D9MornNILzdSl,Lionel Richie,artist,66,"disco, soft rock",3539670
7JF6mRd5N8LzsKugg4rcSG,Helix,artist,32,"canadian metal, classic canadian rock, glam metal",101252
3Ay15wt0QChT4Kapsuw5Jt,Clint Black,artist,54,"contemporary country, country, country road",1025700
3FhuHzOES6VGS9WW1wDymV,Janie Fricke,artist,36,classic country pop,74432
1mZu3rO7qSD09GdDpePHhY,Frankie Goes To Hollywood,artist,54,"dance rock, hi-nrg, new romantic, new wave, new wave pop, synthpop",803776
1zgNpeHQe8GulzfVkYP2VK,The Trammps,artist,48,"disco, philly soul",258278
6PyGlGbMoNqkofF14K4BWb,Nelson Riddle,artist,43,easy listening,21556
3nohf4qILMr5aUSOsolwxB,Jona Lewie,artist,29,new wave pop,9909
7x83XhcMbOTl1UdYsPTuZM,Tom Waits,artist,55,"folk, singer-songwriter",1356009
5N6GwJzOcOY5kv8p0NjhYL,Neil Sedaka,artist,53,"adult standards, brill building pop, bubblegum pop, easy listening, rockabilly, soft rock",518333
43sZBwHjahUvgbx1WNIkIz,Creed,artist,67,"alternative metal, nu metal, post-grunge",3265900
2qT62DYO8Ajb276vUJmvhz,XTC,artist,46,"alternative rock, art punk, art rock, beatlesque, new romantic, new wave, new wave pop, post-punk, power pop, zolo",326615
0wz0jO9anccPzH04N7FLBH,Low,artist,42,"chamber pop, dream pop, duluth indie, melancholia, shoegaze, slowcore",259177
3Wsbuy58Ku5N0hWjTuERRa,Wade Hayes,artist,29,"classic oklahoma country, country, country road",82508
4CYeVo5iZbtYGBN4Isc3n6,Dio,artist,57,"album rock, alternative metal, glam metal, hard rock, metal, rock",2568774
7MhMgCo0Bl0Kukl93PZbYS,Blur,artist,66,"alternative rock, britpop, madchester, permanent wave, rock",3286997
6twIAGnYuIT1pncMAsXnEm,Commodores,artist,61,"adult standards, disco, funk, mellow gold, motown, quiet storm, soft rock, soul",1847814
0gqIrDRL7CEPBWMmkuZPdQ,Digable Planets,artist,49,"afrofuturism, east coast hip hop, hip hop, jazz rap, psychedelic hip hop",421325
4dZrt8Ong5t7YYpvbfp0RU,Chet Atkins,artist,46,nashville sound,99085
0VKh7CQDi9MkUvaBMoK1V0,Bronco,artist,70,"grupera, gruperas inmortales, musica mexicana, norteno, ranchera",3484827
1ET1wIkDmuCBC80XcTr3Sg,The Pierces,artist,39,candy pop,117302
673J686eeEXMYJorgQ70lX,The Fleetwoods,artist,40,"doo-wop, vocal harmony group",80216
6zT1pRlsrr211UohEL7tj1,Sham 69,artist,31,,6086
0XNa1vTidXlvJ2gHSsRi4A,Franz Ferdinand,artist,63,"alternative rock, dance rock, indie rock, modern rock, rock, scottish rock",2592909
43HpW8B5gYRnYbSzm37n5v,Jessi Colter,artist,37,"classic country pop, outlaw country",49907
0UWZUmn7sybxMCqrw9tGa7,Juanes,artist,72,"colombian pop, latin pop, mexican pop, rock en espanol",4681330
1RP2UpEaRzkF0Id3JigqD8,Roger Miller,artist,50,"classic country pop, classic oklahoma country, nashville sound",268023
4AgFg0hHythyklEs4t7XKt,Lindisfarne,artist,31,"british folk, classic uk pop",35122
5lKZWd6HiSCLfnDGrq9RAm,Leona Lewis,artist,62,"british soul, dance pop, pop, talent show",3526396
7v4imS0moSyGdXyLgVTIV7,Nat King Cole,artist,65,"adult standards, easy listening, lounge, soul, swing, vocal jazz",2223113
1QOmebWGB6FdFtW7Bo3F0W,Gustavo Cerati,artist,68,"argentine rock, latin alternative, latin rock, rock en espanol",4285953
1VaIDrxow5xfLmB9R26JVZ,Danger Danger,artist,37,glam metal,178419
0nmQIMXWTXfhgOBdNzhGOs,Avenged Sevenfold,artist,72,alternative metal,7120808
7ewJCECkpkh56w0Y4VWzSY,Los Bravos,artist,38,spanish invasion,48766
1inWec2E2UgfzMAhwjgTXe,Generation X,artist,44,"glam punk, punk",126442
7iMjWsjqbmYLobomSh4B64,Mario Vazquez,artist,32,urban contemporary,95220
19ra5tSw0tWufvUp8GotLo,George Michael,artist,70,new wave pop,4742461
0XHiH53dHrvbwfjYM7en7I,Chris Cornell,artist,55,"alternative metal, alternative rock, grunge, hard rock, post-grunge, rock",2146106
0isDnZYMWbwDz7hzw0XRjt,David Cassidy,artist,34,"adult standards, bubblegum pop",115023
5rX2c1zow6hCph8PnnU3kF,Astrud Gilberto,artist,59,"bossa nova, brazilian jazz, lounge, samba-jazz, vocal jazz",275510
6QDWC6QeGhvCWCv3nUJwoV,Laura Nyro,artist,30,"folk, singer-songwriter",68464
0xliTEbFfy5HQHvsTknTkX,Alphaville,artist,61,"new romantic, new wave pop, synthpop",806617
5aygfDCEaX5KTZOxSCpT9o,Albert King,artist,46,"blues, blues rock, electric blues, memphis soul, soul blues, traditional blues",437167
76agLI5oSCFbmZnBqKcBJd,Tyrone Davis,artist,36,"chicago soul, southern soul",176647
3iQM78Xg0wJnGZhgVNLPmY,McFadden & Whitehead,artist,39,"classic soul, disco, philly soul, post-disco",61750
72Nhcx7prNk2ZCxhx0Y5es,Amy Grant,artist,49,christian music,232364
7r8RF1tN2A4CiGEplkp1oP,Ginuwine,artist,61,"contemporary r&b, hip pop, r&b, urban contemporary",2551577
4P70aqttdpJ9vuYFDmf7f6,Vangelis,artist,55,"cyberpunk, synthesizer",639382
4mOt6H7OnuqLnQrm1Bboc6,BlackHawk,artist,41,"country, country road",265725
0cQuYRSzlItquYxsQKDvVc,The Guess Who,artist,51,"album rock, classic canadian rock, classic rock, country rock, folk rock, hard rock, heartland rock, mellow gold, rock, singer-songwriter, soft rock",712419
5lpH0xAS4fVfLkACg9DAuM,Wham!,artist,64,"new romantic, new wave pop, soft rock",2694844
6IRouO5mvvfcyxtPDKMYFN,Foreigner,artist,66,"album rock, classic rock, glam metal, hard rock, heartland rock, mellow gold, rock, soft rock",3127766
4frHO7KPcfMjhnVdIMJ98c,Tarrus Riley,artist,53,"dancehall, lovers rock",403330
2RpHsROrX075xfIwHn6B2U,Chris de Burgh,artist,57,soft rock,559982
0fyqyjD7pbaVzbu94ylWQR,Poco,artist,41,"country rock, folk rock, heartland rock, mellow gold, singer-songwriter, soft rock",247442
3UpIbyXfGzmHG6TMH4dJEk,Aimee Mann,artist,45,"ectofolk, lilith, new wave pop, permanent wave, singer-songwriter",242622
0gxyHStUsqpMadRV0Di1Qt,Rick Astley,artist,61,"new romantic, new wave pop, soft rock, sophisti-pop, synthpop",1207921
4bsWHdJkFtq1r3TcXtKGdv,Dave Dudley,artist,42,"classic country pop, truck-driving country",37503
0NTSMFFapnyZfvmCwzcYPd,Cradle Of Filth,artist,48,"black metal, british black metal, gothic black metal, gothic metal, metal, symphonic black metal, symphonic metal",531069
1GImnM7WYVp95431ypofy9,Caifanes,artist,67,"latin alternative, latin pop, latin rock, mexican rock, nu-cumbia, rock en espanol, rock urbano mexicano",3679154
5U16QlMnlSAhkQxBZpLyLO,The Pretty Things,artist,34,"british blues, british invasion, protopunk, psychedelic rock",120126
7fh7bwX9qV60tLxxsp9bTe,The Durutti Column,artist,40,uk post-punk,103743
4EVpmkEwrLYEg6jIsiPMIb,Fleet Foxes,artist,60,"chamber pop, folk, indie folk, indie rock, indietronica, modern rock, seattle indie, singer-songwriter, stomp and holler",1346731
2E3nXyfocf7qfHAIFNbBuj,Carmen McRae,artist,42,"torch song, vocal jazz",74229
5hW4L92KnC6dX9t7tYM4Ve,Joni Mitchell,artist,58,"canadian singer-songwriter, folk, folk rock, singer-songwriter",1448461
7kFyhQTV7cbd3iSYW2yt1Q,Honeymoon Suite,artist,37,"canadian metal, classic canadian rock",120576
59IPo3F7aZifhZtHnoGHbo,Heatmiser,artist,36,"lo-fi, portland punk",61759
53QzNeFpzAaXYnrDBbDrIp,The Isley Brothers,artist,58,"classic soul, funk, motown, quiet storm, soul",1805415
1TJbmc7jTpw78GKCiMpvDh,Blue October,artist,53,san marcos tx indie,463481
4USNIVeRwXIAdbVSTqelbh,Jibbs,artist,38,dirty south rap,103653
13or1Wf6ipcvSIiurZATvw,La Sonora Dinamita,artist,62,"cumbia, ranchera, salsa colombiana, tropical",1027116
46n0cAhBmsRJZiX6GSFmbf,David Essex,artist,35,glam rock,81350
2xiIXseIJcq3nG7C8fHeBj,Three Days Grace,artist,71,"alternative metal, canadian metal, canadian rock, nu metal, post-grunge, rock",6021853
1fBCIkoPOPCDLUxGuWNvyo,Poison,artist,60,"album rock, glam metal, hard rock, rock",3199041
568ZhdwyaiCyOGJRtNYhWf,Deep Purple,artist,62,"album rock, classic rock, hard rock, metal, rock",5424326
3mY9Ii0cL5SQxpOTAm8SHx,Warren Zevon,artist,52,"country rock, folk, folk rock, heartland rock, piano rock, roots rock, singer-songwriter",410123
06nsZ3qSOYZ2hPVIMcr1IN,J.J. Cale,artist,59,"blues, blues rock, folk rock, roots rock, singer-songwriter",776142
5aYyPjAsLj7UzANzdupwnS,Good Charlotte,artist,62,"alternative metal, modern rock, neon pop punk, pop punk, pop rock, post-grunge",2531707
40DqL6Tv84cKT2pH2NMs9r,Roger Waters,artist,49,"album rock, art rock, classic rock, progressive rock, symphonic rock",1504147
2iu7W76DMacXn6hzAqmJJU,Nuclear Assault,artist,32,"crossover thrash, old school thrash, thrash metal",198897
7EM9m7HOXxVgP9oEpDDv70,Os Paralamas Do Sucesso,artist,60,"brazilian rock, latin alternative, latin rock, mpb, rock nacional brasileiro",2224451
3dkbV4qihUeMsqN4vBGg93,Al Green,artist,62,"classic soul, funk, memphis soul, quiet storm, soul, soul blues, southern soul",1944459
5eTq3PxbOh5vgeRXKNqPyV,The Runaways,artist,49,"early us punk, protopunk, riot grrrl",406036
0CF71zaDOJWCynIkW9bSK8,White Zombie,artist,53,"alternative metal, hard rock, industrial metal, nu metal, post-grunge, rap metal, rock",1213396
4Sld5LOPbAm1QSq9U32fFV,John Hiatt,artist,51,"country rock, folk, heartland rock, roots rock, singer-songwriter",220166
6AMa1VFQ7qCi61tCRtVWXe,Jim Jones,artist,49,"gangster rap, harlem hip hop, pop rap, trap",704927
0GbqW5TJr7n4is453VOY4C,Procol Harum,artist,47,"album rock, art rock, blues rock, british invasion, classic rock, country rock, folk rock, mellow gold, progressive rock, psychedelic rock, singer-songwriter, symphonic rock",451792
7bu3H8JO7d0UbMoVzbo70s,The Cure,artist,72,"new wave, permanent wave, rock, uk post-punk",5362103
5MX2l6ewjOaeWn1lYNhzlO,Bobby Vee,artist,44,"adult standards, brill building pop, doo-wop, rock-and-roll, rockabilly",215170
6is2U7I1jlI8PjxNZOHIMV,DeBarge,artist,53,"contemporary r&b, funk, quiet storm, r&b, urban contemporary",613460
5zq0SGWxrmzpTSXkBEQzMj,Barão Vermelho,artist,54,"mpb, rock nacional brasileiro",1374285
23zg3TcAtWQy7J6upgbUnj,USHER,artist,78,"atl hip hop, contemporary r&b, dance pop, pop, r&b, rap, south carolina hip hop, urban contemporary",11318705
2QwJQuBekTA4qF7N7uLHDP,Veruca Salt,artist,42,"alternative pop, alternative rock, grunge, lilith, riot grrrl",272917
2YFKPea38AMhGqGSqkFF1Q,Kingdom Come,artist,39,"german hard rock, glam metal, hard rock",127326
415JrPfN7ukaTu8JV8BLE8,Local H,artist,46,"grunge, post-grunge",218412
6A43Djmhbe9100UwnI7epV,CAKE,artist,59,"alternative rock, pop rock, post-grunge, sacramento indie",1148968
2yJwXpWAQOOl5XFzbCxLs9,Bad Religion,artist,58,"punk, skate punk, socal pop punk",1268845
0YLuHRRzBIUH7PQW0JW7NJ,Rachelle Ferrell,artist,31,neo soul,93407
2nszmSgqreHSdJA3zWPyrW,Luis Miguel,artist,79,"bolero, latin pop",15254902
